Fatalities,PedFatalit,BikeFatali,MVOFatalit,YR,nodeX,nodeY,STREET1,STREET2
2,1,1,0,2010,994136.1774,216385.5446,2 AVENUE,EAST 59 STREET
2,1,1,0,2010,994346.0326,216269.623,EAST 59 STREET,ED KOCH QUEENSBORO BRIDGE APPR
1,1,0,0,2010,955950.3561,171944.0961,PROSPECT AVENUE,LOIS PLACE
1,1,0,0,2015,985724.3835,174756.187,9 AVENUE,NEW UTRECHT AVENUE
1,1,0,0,2014,1042041.018,223801.3825,19 AVENUE,202 STREET
2,0,0,2,2010,1001513.899,165038.4774,EAST 38 STREET,FLATLANDS AVENUE
1,0,0,1,2013,1039514.753,218126.8732,35 AVENUE,165 STREET
1,0,0,1,2015,1008536.657,249252.1085,WEST TREMONT AVENUE,WEST 177 STREET
1,1,0,0,2009,1048976.617,155196.1874,SPRAYVIEW AVENUE,BEACH 35 STREET
1,1,0,0,2009,1048966.975,155259.7699,SPRAYVIEW AVENUE,BEACH 35 STREET
1,1,0,0,2011,992358.4218,218860.3428,EAST 64 STREET,5 AVENUE
1,1,0,0,2016,1016360.745,213938.6401,83 STREET,34 AVENUE
1,1,0,0,2016,1016359.003,213953.3579,83 STREET,34 AVENUE
1,1,0,0,2016,1016361.644,213921.3471,83 STREET,34 AVENUE
1,1,0,0,2012,984679.0871,191161.1728,ATLANTIC AVENUE,BROOKLYN QUEENS EXPWY ET 27 EB
1,1,0,0,2012,984796.18,191118.8179,ATLANTIC AVENUE,BROOKLYN QUEENS EXPWY ET 27 EB
1,1,0,0,2014,1004191.406,213722.2334,35 STREET,37 AVENUE
1,1,0,0,2013,1007465.081,177969.5171,EAST 95 STREET,CHURCH AVENUE
1,0,0,1,2016,1028827.429,246574.2687,HUTCHINSON RIVER PKWY SB ET 2,HUTCHINSON RIVER GREENWAY
1,0,0,1,2016,1028843.253,246544.3574,HUTCHINSON RIVER PKWY SB ET 2,HUTCHINSON RIVER GREENWAY
1,1,0,0,2014,1022594.243,189436.6592,91 AVENUE,79 STREET
1,1,0,0,2010,990052.8066,210498.188,EAST 32 STREET,3 AVENUE
1,1,0,0,2016,958884.7991,158769.1428,TARGEE STREET,VENICE AVENUE
1,1,0,0,2014,1000240.096,182514.5605,KINGSTON AVENUE,PRESIDENT STREET
1,0,0,1,2016,1022244.779,245495.3673,UNIONPORT ROAD,GUERLAIN STREET
1,0,0,1,2016,1022155.52,245456.7129,UNIONPORT ROAD,GUERLAIN STREET
1,0,0,1,2016,1022220.104,245480.5908,UNIONPORT ROAD,GUERLAIN STREET
1,1,0,0,2013,1028826.337,222264.46,130 STREET,ULMER STREET
1,0,0,1,2015,942662.1219,167743.6094,WENLOCK STREET,HUDSON PLACE
1,1,0,0,2011,1007750.878,172324.9024,EAST 82 STREET,FARRAGUT ROAD
1,0,0,1,2014,932200.9489,130085.9955,HYLAN BOULEVARD,IRVINGTON STREET
1,0,0,1,2011,954781.2837,149556.6616,CLAWSON STREET,FREMONT AVENUE
1,1,0,0,2015,985886.4206,157629.565,BAY 32 STREET,BENSON AVENUE
1,0,0,1,2011,1053216.169,186350.6713,219 STREET,135 AVENUE
1,1,0,0,2009,1007741.937,198152.6192,WOODWARD AVENUE,SUYDAM STREET
1,1,0,0,2012,1001424.408,188176.4321,HALSEY STREET,MARCUS GARVEY BOULEVARD
1,1,0,0,2013,1012449.962,243020.4382,CROTONA AVENUE,EAST 170 STREET
1,1,0,0,2009,1060586.584,206756.1056,242 STREET,HILLSIDE AVENUE
1,0,0,1,2015,941950.8897,143554.6165,MILES AVENUE,ISLINGTON STREET
1,1,0,0,2013,1045870.298,198127.4322,91 AVENUE,183 STREET
1,1,0,0,2009,1056974.508,205479.7499,ASHFORD STREET,88 AVENUE
1,1,0,0,2013,994979.0661,236592.2982,RIVERSIDE DRIVE EAST,RIVERSIDE DRIVE WEST
1,1,0,0,2013,994975.2669,236831.9795,RIVERSIDE DRIVE,RIVERSIDE DRIVE EAST
1,0,0,1,2009,1036488.385,189135.3705,109 AVENUE,132 STREET
1,1,0,0,2010,978673.8697,166041.7559,81 STREET,FT HAMILTON PARKWAY
1,0,0,1,2013,1052523.034,191113.2537,119 AVENUE,197 STREET
1,0,0,1,2011,984154.5835,179087.4906,29 STREET,4 AVENUE
1,0,0,1,2011,984136.7423,179102.0083,29 STREET,4 AVENUE
1,0,0,1,2011,984171.9719,179073.6488,29 STREET,4 AVENUE
1,1,0,0,2009,1013494.268,207763.6724,GARFIELD AVENUE,50 AVENUE
1,0,0,1,2013,1043763.738,216760.2125,STATION ROAD,FRANCIS LEWIS BOULEVARD
1,0,0,1,2013,1043749.679,216758.7591,STATION ROAD,FRANCIS LEWIS BOULEVARD
1,0,0,1,2015,960870.7233,155280.5146,RUTH PLACE,HURLBERT STREET
1,1,0,0,2014,1033748.088,195600.1833,METROPOLITAN AVENUE,131 STREET
1,1,0,0,2016,1005453.349,217758.616,31 AVENUE,31 STREET
1,1,0,0,2010,963475.1242,167071.9769,BAY STREET,DOCK STREET
1,0,0,1,2010,915572.8266,123897.9143,PITTSVILLE AVENUE,SWINNERTON STREET
2,2,0,0,2015,939041.5123,132822.6009,KINGHORN STREET,ARDEN AVENUE
1,1,0,0,2009,1037094.135,239569.8185,MAIN STREET,CENTRE STREET
1,0,0,1,2009,1032406.038,208841.646,63 AVENUE,64 AVENUE
1,0,0,1,2011,1025880.309,243310.7031,WESTCHESTER AVENUE,WATERBURY AVENUE
1,1,0,0,2009,997118.9995,180241.2088,LINCOLN ROAD,ROGERS AVENUE
1,1,0,0,2014,1000736.335,172117.1309,EAST 38 STREET,FOSTER AVENUE
1,1,0,0,2010,1045412.077,212046.5802,199 STREET,53 AVENUE
1,0,1,0,2012,1043081.79,203004.5055,DUMFRIES PLACE,KILDARE ROAD
1,1,0,0,2010,1045829.166,189978.981,170 STREET,116 AVENUE
1,1,0,0,2011,1008930.534,230913.924,EAST 134 STREET,WALNUT AVENUE
1,1,0,0,2009,1026784.671,191608.3511,89 AVENUE,98 STREET
1,1,0,0,2013,984407.1289,170582.1602,11 AVENUE,54 STREET
1,1,0,0,2015,991153.7887,190552.8184,DEKALB AVENUE,SOUTH PORTLAND AVENUE
1,1,0,0,2016,1021788.375,247379.8616,HOLLAND AVENUE,MORRIS PARK AVENUE
1,0,1,0,2016,945996.6953,145777.1284,AMBER STREET,CLARKE AVENUE
1,0,0,1,2011,1027489.968,240899.3893,BRUCKNER EXPRESSWAY EXIT 54 EB,ZEREGA AVENUE
1,0,0,1,2013,1003790.193,211141.3724,43 AVENUE,35 STREET
1,1,0,0,2013,1019651.067,215077.3488,NORTHERN BOULEVARD,96 STREET
1,0,0,1,2009,927713.8388,135790.5903,SHELDON AVENUE,VERNON AVENUE
1,0,0,1,2009,927726.5947,135814.2156,SHELDON AVENUE,VERNON AVENUE
1,1,0,0,2011,978256.305,174121.5691,2 AVENUE,58 STREET
1,1,0,0,2011,937504.7867,164232.9537,LEIGH AVENUE,FELTON STREET
1,0,0,1,2012,1047217.943,188812.8383,MERRILL STREET,VICTORIA ROAD
1,0,1,0,2015,946646.5529,141970.4891,TWOMBLY AVENUE,JUSTIN AVENUE
1,0,1,0,2009,991388.1153,165887.7503,BAY PARKWAY,EAST 2 STREET
1,0,0,1,2010,1057014.396,220819.1677,WESTMORELAND STREET,42 AVENUE
1,1,0,0,2016,1033578.361,220156.6772,146 STREET,BAYSIDE AVENUE
1,1,0,0,2013,1027798.032,266215.8305,MURDOCK AVENUE,PITMAN AVENUE
1,0,0,1,2016,1019162.088,196630.6307,77 AVENUE,76 STREET
1,1,0,0,2009,992341.6141,187608.8348,CARLTON AVENUE,PACIFIC STREET
1,1,0,0,2013,1054961.963,182327.9763,MENTONE AVENUE,230 PLACE
1,1,0,0,2010,1059186.665,201882.9595,95 AVENUE,225 STREET
1,1,0,0,2009,1021916.994,204310.6646,63 DRIVE,AUSTIN STREET
1,0,0,1,2014,1043571.015,190552.7823,SAYRES AVENUE,GUY R BREWER BOULEVARD
1,1,0,0,2011,993775.6401,197847.459,SOUTH 8 STREET,BERRY STREET
1,1,0,0,2015,1006670.309,254235.1563,10 AVENUE,WEST 207 STREET
1,1,0,0,2010,990971.6299,162365.0867,24 AVENUE,63 STREET
1,1,0,0,2016,987806.8203,157117.2465,25 AVENUE,86 STREET
1,1,0,0,2009,1029807.667,252231.7449,WICKHAM AVENUE,ASTOR AVENUE
1,0,0,1,2011,1049999.771,159205.4379,BAY 25 STREET,BESSEMUND AVENUE
1,1,0,0,2011,1009300.172,241532.9773,GOUVERNEUR PLACE,PARK AVENUE
1,0,0,1,2013,1021018,209001.6293,JUNCTION BOULEVARD,52 AVENUE
1,1,0,0,2015,1033148.694,250877.4803,BRUCKNER EXPRESSWAY ET 8 B NB,PELHAM PY WB WESTCHESTER AV EN
1,0,0,1,2013,1037333.869,219786.8305,156 STREET,32 AVENUE
1,0,0,1,2011,998070.7693,241523.9222,RIVERSIDE DRIVE,WEST 149 STREET
1,0,0,1,2011,998086.1268,241515.4019,RIVERSIDE DRIVE,WEST 149 STREET
1,0,0,1,2011,998059.5751,241528.9222,RIVERSIDE DRIVE,WEST 149 STREET
1,0,0,1,2011,985303.8561,211953.3065,8 AVENUE,WEST 28 STREET
1,1,0,0,2010,1052391.394,200603.8511,208 STREET,93 AVENUE
1,1,0,0,2013,1012171.19,167923.445,SEAVIEW AVENUE,EAST 84 STREET
1,1,0,0,2013,1012156.505,167940.7383,SEAVIEW AVENUE,EAST 84 STREET
1,1,0,0,2013,1012188.401,167901.0501,SEAVIEW AVENUE,EAST 84 STREET
1,1,0,0,2013,1025075.196,188602.5861,97 AVENUE,88 STREET
1,0,0,1,2016,948434.7219,146944.4555,DALTON AVENUE,PARK STREET
1,1,0,0,2014,1015627.961,217297.9017,82 STREET,25 AVENUE
1,0,1,0,2010,991718.1901,213503.6807,EAST 45 STREET,3 AVENUE
1,1,0,0,2011,1058706.781,186026.6365,BELT PARKWAY,BELT PARKWAY EXIT 24 B WB
1,1,0,0,2011,1058613.747,185969.9372,BELT PARKWAY,BELT PARKWAY EXIT 24 B WB
1,1,0,0,2015,994793.722,230938.8354,COLUMBUS AVENUE,WEST 108 STREET
1,1,0,0,2013,1015532.289,212343.0823,79 STREET,37 AVENUE
1,0,0,1,2009,1027075.313,268433.9658,MURDOCK AVENUE,CRANFORD AVENUE
1,1,0,0,2009,914541.792,125548.6394,LAFAYETTE STREET,EARLEY PLACE
1,1,0,0,2016,999556.6488,245699.7567,RIVERSIDE DRIVE,WEST 165 STREET
1,1,0,0,2014,986226.3871,184546.3281,2 AVENUE,8 STREET
1,1,0,0,2016,986444.5592,214012.5113,8 AVENUE,WEST 37 STREET
1,1,0,0,2011,1039475.672,191444.9853,108 AVENUE,SPA PLACE
1,1,0,0,2010,1052410.39,203397.0211,212 STREET,HILLSIDE AVENUE
1,0,0,1,2014,1013952.099,251095.1593,EAST 184 STREET,WASHINGTON AVENUE
1,1,0,0,2014,1013122.773,192682.2105,60 STREET,79 AVENUE
1,1,0,0,2013,990336.0734,183781.5131,2 STREET,7 AVENUE
1,1,0,0,2012,990517.8221,223221.0625,COLUMBUS AVENUE,WEST 75 STREET
1,0,0,1,2014,1006753.983,196453.3312,HART STREET,ST NICHOLAS AVENUE
1,0,0,1,2009,1054144.619,158178.1335,GRANDVIEW TERRACE,CAFFREY AVENUE
1,1,0,0,2014,1013655.767,210684.29,72 STREET,41 AVENUE
1,1,0,0,2014,1013831.433,210711.1797,72 STREET,41 AVENUE
1,0,0,1,2009,965577.9383,159501.3887,GARFIELD AVENUE,LINCOLN PLACE
1,1,0,0,2014,1035815.807,182479.9507,126 STREET,149 AVENUE
1,0,0,1,2014,997338.8941,186236.869,BEDFORD AVENUE,PACIFIC STREET
1,0,0,1,2011,1049148.126,160470.1729,BAY 28 STREET,BAYSWATER AVENUE
1,1,0,0,2014,984475.8624,208602.7095,7 AVENUE,WEST 15 STREET
1,1,0,0,2009,983347.2426,171754.9827,9 AVENUE,53 STREET
1,1,0,0,2009,1056939.383,208144.318,234 STREET,UNION TURNPIKE
1,1,0,0,2009,1056945.459,208123.0943,234 STREET,UNION TURNPIKE
1,1,0,0,2009,1056933.757,208163.4453,234 STREET,UNION TURNPIKE
1,1,0,0,2009,1009481.15,221592.8538,DITMARS BOULEVARD,35 STREET
1,0,1,0,2011,1031835.56,197727.1673,83 DRIVE,TALBOT STREET
1,0,1,0,2013,1011478.521,204161.0323,55 AVENUE,64 STREET
1,0,1,0,2013,1011609.206,204149.2443,55 AVENUE,64 STREET
1,1,0,0,2016,988053.5619,158684.8156,24 AVENUE,STILLWELL AVENUE
1,1,0,0,2015,947833.0006,141808.7801,SPRATT AVENUE,THOLLEN STREET
1,1,0,0,2016,1022288.696,248388.5571,RHINELANDER AVENUE,MATTHEWS AVENUE
1,0,0,1,2013,1001299.848,202985.6312,HAUSMAN STREET,MEEKER AVENUE
1,1,0,0,2015,1019352.324,198139.8305,68 ROAD,79 STREET
1,1,0,0,2015,962363.6271,171442.5489,TOMPKINS CIRCLE,PAVILLION HILL TERRACE
1,1,0,0,2015,962325.7532,171295.2789,TOMPKINS CIRCLE,PAVILLION HILL TERRACE
1,1,0,0,2016,987795.4358,180508.6919,CALDER PLACE,PROSPECT AVENUE
1,0,0,1,2009,949033.0639,171454.7011,RICHMOND TERRACE,CLOVE ROAD
1,1,0,0,2016,998931.1383,230729.0557,WEST 115 STREET,EAST 115 STREET
1,1,0,0,2010,950121.9951,163475.7899,MANOR ROAD,GOVERNOR ROAD
1,1,0,0,2010,1036357.834,226170.7547,CROSS ISLAND PARKWAY SR NORTH,150 PLACE
1,0,0,1,2012,961906.6959,164184.0234,PARK HILL AVENUE,OSGOOD AVENUE
1,1,0,0,2014,991893.1113,185985.9936,FLATBUSH AVENUE,CARLTON AVENUE
1,0,1,0,2015,1001194.113,233761.1985,EAST 129 STREET,MADISON AVENUE
1,0,0,1,2015,1058516.7,188998.0315,121 AVENUE,233 STREET
1,0,0,1,2015,1058522.622,189012.9199,121 AVENUE,233 STREET
1,0,0,1,2015,1058512.53,188984.4587,121 AVENUE,233 STREET
1,0,0,1,2011,1055854.081,200559.76,VANDERVEER STREET,JAMAICA AVENUE
1,0,0,1,2011,1055848.26,200570.9345,VANDERVEER STREET,JAMAICA AVENUE
1,0,0,1,2011,1055859.546,200546.6072,VANDERVEER STREET,JAMAICA AVENUE
1,1,0,0,2010,1059812.206,196531.9301,BELMONT PARK ACCESS ROAD,CROSS ISLAND PARKWAY
1,1,0,0,2010,1059836.06,196532.3468,BELMONT PARK ACCESS ROAD,CROSS ISLAND PARKWAY
1,1,0,0,2010,1059863.915,196533.4426,BELMONT PARK ACCESS ROAD,CROSS ISLAND PARKWAY
1,1,0,0,2013,986012.503,163590.3107,71 STREET,18 AVENUE
1,0,0,1,2013,1030620.989,180473.5144,158 AVENUE,101 STREET
1,1,0,0,2011,1024769.219,266519.6225,NEREID AVENUE,FURMAN AVENUE
1,1,0,0,2009,1014577.763,208633.2442,QUEENS BOULEVARD,73 STREET
1,1,0,0,2009,1014560.188,208562.3979,QUEENS BOULEVARD,73 STREET
1,1,0,0,2009,1014573.754,208616.2462,QUEENS BOULEVARD,73 STREET
1,1,0,0,2009,1014470.201,208585.1439,QUEENS BOULEVARD,73 STREET
1,1,0,0,2009,1014441.193,208646.839,QUEENS BOULEVARD,73 STREET
1,1,0,0,2009,1014449.096,208663.605,QUEENS BOULEVARD,73 STREET
1,0,0,1,2015,1038618.151,217003.3715,NORTHERN BOULEVARD,162 STREET
1,1,0,0,2014,996449.4733,199442.5378,METROPOLITAN AVENUE,HAVEMEYER STREET
1,1,0,0,2014,996633.6855,199435.5956,METROPOLITAN AVENUE,HAVEMEYER STREET
1,0,0,1,2011,1008294.42,159509.2463,EAST 66 STREET,NATIONAL DRIVE
1,1,0,0,2014,999340.5272,172860.5477,NEW YORK AVENUE,AVENUE D
1,1,0,0,2014,950339.9113,167906.7751,CLOVE LAKES PARK PATH,FOREST AVENUE
1,1,0,0,2014,950188.7899,167881.6669,CLOVE LAKES PARK PATH,FOREST AVENUE
1,1,0,0,2014,987659.045,167006.7802,17 AVENUE,57 STREET
1,1,0,0,2015,1010966.764,258762.9422,ALBANY CRESCENT,BAILEY AVENUE
1,0,0,1,2009,941921.1588,136166.4984,WILLIAM AVENUE,DAVID STREET
1,1,0,0,2013,1019533.678,184363.986,SUTTER AVENUE,CHESTNUT STREET
1,1,0,0,2012,979037.3926,191809.1217,HAY ROAD,CARDER ROAD
1,1,0,0,2011,947556.948,161015.9589,NORTH GANNON AVENUE,BRADLEY AVENUE
1,0,0,1,2013,1043150.114,217248.499,37 AVENUE,195 STREET
1,1,0,0,2013,950892.0001,143465.6964,GUYON AVENUE,HYLAN BOULEVARD
1,1,0,0,2013,950911.9869,143449.7184,GUYON AVENUE,HYLAN BOULEVARD
1,1,0,0,2013,950876.8689,143477.5989,GUYON AVENUE,HYLAN BOULEVARD
1,1,0,0,2009,998578.7801,191020.931,KOSCIUSZKO STREET,MARCY AVENUE
1,0,0,1,2015,1002189.304,199579.0993,METROPOLITAN AVENUE,MORGAN AVENUE
1,1,0,0,2015,988226.1174,217227.5213,8 AVENUE,WEST 51 STREET
1,0,1,0,2010,1016118.098,181284.9009,BARBEY STREET,MC CLANCY PLACE
1,0,0,1,2016,1021898.26,245357.487,WHITE PLAINS ROAD,GUERLAIN STREET
1,1,0,0,2011,1020847.265,214061.8849,35 AVENUE,100 STREET
1,1,0,0,2010,946845.1253,171026.2341,PORT RICHMOND AVENUE,CASTLETON AVENUE
1,1,0,0,2013,1029915.302,258266.4471,NEW ENGLAND THRWY EXIT 12 NB,NEW ENGLAND THRUWAY
2,2,0,0,2009,984474.1662,197392.1614,BROOKLYN BRIDGE ENTRANCE RAMP,SOUTH STREET
1,1,0,0,2013,1001870.827,228813.1212,1 AVENUE,EAST 114 STREET
1,1,0,0,2010,1003118.58,169037.5931,EAST 46 STREET,KINGS HIGHWAY
1,1,0,0,2010,1003123.475,168978.5906,EAST 46 STREET,KINGS HIGHWAY
1,1,0,0,2010,1003113.016,169102.6947,EAST 46 STREET,KINGS HIGHWAY
1,1,0,0,2009,1061144.677,207627.8591,83 AVENUE,COMMONWEALTH BOULEVARD
1,0,0,1,2013,1056790.007,193859.0585,220 STREET,115 ROAD
1,0,1,0,2013,998614.1868,200520.6,WITHERS STREET,LEONARD STREET
1,1,0,0,2011,1011922.254,237529.068,HEWITT PLACE,LONGWOOD AVENUE
1,0,0,1,2011,1054294.441,200688.7788,212 STREET,94 AVENUE
1,0,0,1,2011,1054274.914,200736.3476,212 STREET,94 AVENUE
1,0,1,0,2009,1031365.258,195557.9984,121 STREET,85 AVENUE
1,1,0,0,2012,982730.0457,196996.8997,JOHN STREET,PEARL STREET
1,1,0,0,2010,1012350.581,271161.9033,SPENCER AVENUE,WEST 262 STREET
1,1,0,0,2010,1003665.134,168951.6352,AVENUE I,EAST 48 STREET
1,1,0,0,2010,981335.3109,167961.9653,10 AVENUE,BAY RIDGE AVENUE
1,1,0,0,2010,1042948.027,205802.656,73 AVENUE,182 STREET
1,1,0,0,2009,982678.7092,175935.3526,42 STREET,5 AVENUE
1,1,0,0,2010,941368.1186,140060.0139,BALTIMORE STREET,COLON AVENUE
1,1,0,0,2014,1036977.708,201545.3978,UNION TURNPIKE,154 STREET
1,1,0,0,2014,1036971.008,201561.9595,UNION TURNPIKE,154 STREET
1,0,0,1,2009,929192.7331,135778.5727,RATHBUN AVENUE,ELLSWORTH AVENUE
1,1,0,0,2013,1035155.475,195846.3738,138 STREET,HILLSIDE AVENUE
1,0,1,0,2009,1034867.151,213230.5247,ROBINSON STREET,HOLLY AVENUE
1,1,0,0,2012,982981.971,203112.3763,BROOME STREET,AVENUE OF THE AMERICAS
1,1,0,0,2012,982936.3117,203146.5885,BROOME STREET,AVENUE OF THE AMERICAS
1,0,0,1,2013,1056347.197,177125.2646,149 AVENUE,EDGEWOOD STREET
1,1,0,0,2012,952683.486,171529.4877,ELM STREET,HENDERSON AVENUE
1,1,0,0,2011,1058967.214,184940.9399,243 STREET,MERRICK BOULEVARD
1,1,0,0,2011,1059074.54,184962.1508,243 STREET,MERRICK BOULEVARD
1,1,0,0,2011,1059072.935,184982.5769,243 STREET,MERRICK BOULEVARD
1,1,0,0,2011,1058958.874,184921.4091,243 STREET,MERRICK BOULEVARD
1,1,0,0,2011,1059077.217,184946.5239,243 STREET,MERRICK BOULEVARD
1,1,0,0,2012,980629.6585,192048.8446,GOVERNORS ISLAND FERRY ROUTE,HUGH L CAREY TUNNEL
1,1,0,0,2012,980676.5209,192055.9804,GOVERNORS ISLAND FERRY ROUTE,HUGH L CAREY TUNNEL
1,1,0,0,2012,980726.7971,192065.6543,GOVERNORS ISLAND FERRY ROUTE,HUGH L CAREY TUNNEL
1,1,0,0,2010,981011.8867,167554.4596,71 STREET,10 AVENUE
1,1,0,0,2009,1019570.666,204305.9956,61 ROAD,85 STREET
1,1,0,0,2012,995012.2386,217984.6884,2 AVENUE,EAST 66 STREET
1,1,0,0,2010,947044.9904,169848.9628,POST AVENUE,HEBERTON AVENUE
1,1,0,0,2013,948195.9592,157415.3201,WELLBROOK AVENUE,BRIELLE AVENUE
1,1,0,0,2009,1057897.472,206548.1434,MUSKET STREET,HILLSIDE AVENUE
1,0,0,1,2011,996955.8896,175340.2704,LOTT STREET,ALBEMARLE ROAD
1,0,0,1,2013,1013437.91,188608.5671,BULWER PLACE,VERMONT AVENUE
1,0,1,0,2014,1026232.444,187668.5657,91 STREET,ROCKAWAY BOULEVARD
1,1,0,0,2012,999146.1018,195118.9313,GERRY STREET,THROOP AVENUE
2,1,0,1,2013,1010444.488,208956.6917,59 PLACE,47 AVENUE
1,1,0,0,2009,1025732.557,185159.6242,PITKIN AVENUE,86 STREET
1,0,0,1,2015,1023354.947,149399.5195,CRONSTON AVENUE,BEACH 140 STREET
1,0,1,0,2012,1010407.523,183067.5217,CHRISTOPHER AVENUE,BELMONT AVENUE
1,1,0,0,2012,1028498.841,182755.6034,BELT PARKWAY EXIT 17 WEST WB,NORTH CONDUIT AVENUE
1,1,0,0,2012,945885.8097,164922.0764,LATHROP AVENUE,LIVERMORE AVENUE
1,0,0,1,2013,1050520.686,214269.2529,51 AVENUE,SPRINGFIELD BOULEVARD
1,0,0,1,2016,981541.8233,202365.0123,GREENWICH STREET,LAIGHT STREET
1,1,0,0,2012,1022853.833,256121.7171,RADCLIFF AVENUE,ADEE AVENUE
1,1,0,0,2014,1038116.948,193367.4975,97 AVENUE,SUTPHIN BOULEVARD
1,0,0,1,2010,1042478.612,248304.6727,WILLIAM AVENUE,TIER STREET
1,1,0,0,2015,985687.6513,157786.8219,BAY 31 STREET,BENSON AVENUE
1,0,0,1,2015,957477.525,147980.71,NUGENT AVENUE,LINCOLN AVENUE
1,1,0,0,2013,992417.1356,191247.0231,CLERMONT AVENUE,WILLOUGHBY AVENUE
1,1,0,0,2013,957003.6742,150288.2743,ADAMS AVENUE,HAVEN AVENUE
1,1,0,0,2013,957053.392,150356.2663,ADAMS AVENUE,HAVEN AVENUE
1,1,0,0,2009,989337.4603,159024.5327,HIGHLAWN AVENUE,WEST 9 STREET
1,1,0,0,2013,1018081.765,210938.6497,ELMHURST AVENUE,GLEANE STREET
1,1,0,0,2011,1044025.705,195812.3811,103 ROAD,173 STREET
1,0,0,1,2009,931227.7195,138767.0641,HOLCOMB AVENUE,WOODROW ROAD
1,1,0,0,2014,1007597.105,165080.1863,EAST 64 STREET,AVENUE N
1,1,0,0,2013,1018287.575,211403.5831,ELMHURST AVENUE,ELBERTSON STREET
1,1,0,0,2012,982634.6961,207615.7932,BANK STREET,8 AVENUE
1,0,0,1,2013,985682.297,194094.5075,ORANGE STREET,WILLOW STREET
1,0,0,1,2011,994244.1992,175757.4907,EAST 17 STREET,CHURCH AVENUE
1,0,0,1,2010,1024479.797,216143.2879,GRAND CENTRAL PARKWAY SR EAST,GRAND CENTRAL PY WB EN VAN WYCK
1,0,0,1,2009,1004494.263,221306.3813,18 STREET,26 AVENUE
1,0,0,1,2009,1026968.178,267879.6165,WILDER AVENUE,EAST 241 STREET
1,0,0,1,2009,1003903.608,221701.2263,12 STREET,26 AVENUE
1,0,1,0,2011,1000472.362,248299.0005,CABRINI BOULEVARD,WEST 177 STREET
1,0,0,1,2014,1049077.254,196459.9388,191 STREET,105 AVENUE
1,1,0,0,2012,986811.5533,160915.6641,21 AVENUE,77 STREET
1,0,0,1,2013,1056842.907,187837.2825,130 AVENUE,229 STREET
1,0,0,1,2014,1034464.764,192846.7476,ATLANTIC AVENUE,130 STREET
1,0,0,1,2014,1034473.888,192823.7325,ATLANTIC AVENUE,130 STREET
1,0,0,1,2014,1034459.16,192862.7613,ATLANTIC AVENUE,130 STREET
1,1,0,0,2010,926795.2908,130745.1283,MANEE AVENUE,AMBOY ROAD
1,0,0,1,2011,1030058.06,182402.7727,ALBERT ROAD,NORTH CONDUIT AVENUE
1,1,0,0,2010,994197.4929,149501.6417,BRIGHTON BEACH AVENUE,BRIGHTON 3 STREET
1,0,0,1,2010,1013773.034,151961.9911,FLATBUSH AVENUE,AVIATION ROAD
1,0,0,1,2010,1013794.806,151980.2259,FLATBUSH AVENUE,AVIATION ROAD
1,0,0,1,2010,1013739.071,151939.1765,FLATBUSH AVENUE,AVIATION ROAD
1,1,0,0,2016,985834.1372,166105.4401,64 STREET,16 AVENUE
1,1,0,0,2010,1033841.248,189763.7452,LIBERTY AVENUE,123 STREET
1,1,0,0,2010,1033949.748,189818.7812,LIBERTY AVENUE,123 STREET
1,0,0,1,2009,928760.4899,133129.1491,VERNON AVENUE,DRUMGOOLE ROAD EAST
1,1,0,0,2009,1017649.644,204597.3733,58 AVENUE,82 STREET
1,1,0,0,2009,1017746.123,204434.1089,58 AVENUE,82 STREET
1,1,0,0,2009,1017582.78,204685.1451,58 AVENUE,82 STREET
1,1,0,0,2012,995798.3132,165010.1638,EAST 17 STREET,BAY AVENUE
1,1,0,0,2014,925749.512,128025.1469,STEVENSON PLACE,SOUTH GOFF AVENUE
1,1,0,0,2009,1010652.161,194056.9387,HANCOCK STREET,CYPRESS AVENUE
1,1,0,0,2010,990967.5194,166469.2518,AVENUE J,MC DONALD AVENUE
1,1,0,0,2010,1025541.488,192254.7537,94 STREET,86 DRIVE
1,1,0,0,2011,947322.8704,159904.6359,WESTWOOD AVENUE,ROOSEVELT AVENUE
1,0,1,0,2009,1028951.182,195131.5917,112 STREET,84 AVENUE
1,1,0,0,2009,1010472.85,266734.7763,ISELIN AVENUE,GROSVENOR AVENUE
1,1,0,0,2009,1023147.661,244524.0934,UNIONPORT ROAD,METROPOLITAN OVAL
1,1,0,0,2011,997009.1605,191833.1699,WILLOUGHBY AVENUE,WALWORTH STREET
1,1,0,0,2012,982822.8345,197739.3818,GOLD STREET,ANN STREET
1,0,1,0,2015,947077.2489,140709.4703,BAY TERRACE,GREENCROFT AVENUE
1,1,0,0,2012,943855.8465,163053.1529,STEWART AVENUE,CASWELL AVENUE
1,1,0,0,2013,1016120.667,248724.7539,EAST 182 STREET,PROSPECT AVENUE
1,1,0,0,2010,1001863.895,237010.6441,WEST 141 STREET,CHISUM PLACE
1,1,0,0,2010,1027874.751,201393.9086,72 AVENUE,AUSTIN STREET
1,1,0,0,2010,1009483.738,196151.6652,ONDERDONK AVENUE,GROVE STREET
1,1,0,0,2013,959332.8471,149703.6734,FREEBORN STREET,GRAHAM BOULEVARD
1,1,0,0,2013,1025543.62,188778.5602,97 AVENUE,90 STREET
1,1,0,0,2010,994120.9937,227656.2436,CPW 96 APPROACH,97 ST TRANSVERSE
